ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
2003/02/19,21844833,739614604,34.40,34.50,33.40,33.40,-0.80,4416
2003/02/20,16121012,535448282,33.00,33.80,32.90,33.20,-0.20,3114
2003/02/21,11825937,395437678,33.30,33.70,33.20,33.40,+0.20,2993
2003/02/24,13594639,466044787,34.00,34.90,33.70,34.90,+1.50,3659
2003/02/25,15910585,533935781,34.50,34.50,33.10,33.50,-1.40,3471
2003/02/26,13451764,453721752,33.50,34.40,33.30,33.50,0.00,2868
2003/02/27,14567990,497292219,33.50,34.70,33.30,34.40,+0.90,4046
2003/03/03,12427265,434503696,35.20,35.20,34.50,34.90,+0.50,3216
2003/03/04,5181632,178114894,34.20,34.80,34.20,34.30,-0.60,1593
2003/03/05,6041450,204923168,34.00,34.50,33.60,33.80,-0.50,1582
2003/03/06,7257648,245614413,33.80,34.40,33.40,34.10,+0.30,1603
2003/03/07,7400684,247665990,33.40,33.90,33.10,33.40,-0.70,1608
2003/03/10,8908069,293514676,33.50,33.80,32.20,32.70,-0.70,2309
2003/03/11,11863109,379146910,32.40,32.70,31.40,31.70,-1.00,2815
2003/03/12,9738398,310027839,31.70,32.20,31.50,31.90,+0.20,2295
2003/03/13,8844712,285602532,31.90,32.70,31.60,32.60,+0.70,2476
2003/03/14,23327780,797147136,34.50,34.50,33.50,34.20,+1.60,5030
2003/03/17,10000407,340449281,34.20,34.50,33.50,33.60,-0.60,3511
2003/03/18,22836031,798694645,34.50,35.60,34.30,34.70,+1.10,4992
2003/03/19,7548935,259835544,35.00,35.00,34.10,34.20,-0.50,2167
2003/03/20,13697283,477655612,34.90,35.40,34.10,35.00,+0.80,3718
2003/03/21,12382631,427613189,35.00,35.00,34.10,34.30,-0.70,2625
2003/03/24,6899748,237571196,34.90,34.90,34.20,34.30,0.00,1790
2003/03/25,9901869,340946293,33.50,34.80,33.50,34.80,+0.50,2285
2003/03/26,6522222,227812295,35.00,35.20,34.70,34.90,+0.10,2052
2003/03/27,8883889,311415036,34.70,35.30,34.70,35.00,+0.10,1767
2003/03/28,10910020,380730444,35.00,35.30,34.60,34.80,-0.20,1633
2003/03/31,10560207,354376700,34.50,34.50,33.00,33.10,-1.70,2494
2003/04/01,5460330,179253157,33.00,33.10,32.50,33.10,0.00,1492
2003/04/02,5904737,193275318,33.10,33.30,32.50,32.60,-0.50,1381
2003/04/03,4866340,160322964,33.20,33.30,32.70,33.00,+0.40,1356
2003/04/04,11349269,385043875,32.90,34.70,32.80,34.60,+1.60,3444
2003/04/07,14002579,492560954,34.60,35.60,34.20,35.30,+0.70,3428
2003/04/08,11356165,403240902,35.10,36.00,35.00,35.50,+0.20,2850
2003/04/09,5439922,192425948,35.50,35.50,35.20,35.50,0.00,1304
2003/04/10,9621112,343786028,35.50,36.10,35.30,35.50,0.00,2375
2003/04/11,9677242,335973662,35.30,35.30,34.50,34.60,-0.90,3015
2003/04/14,11901209,401816072,34.30,34.90,33.30,33.60,-1.00,3394
2003/04/15,4919093,165703817,33.80,33.90,33.50,33.80,+0.20,1601
2003/04/16,13292811,459226466,34.30,34.90,34.00,34.80,+1.00,2779
2003/04/17,7488206,260858166,34.90,35.20,34.50,34.90,+0.10,1587
2003/04/18,10043670,350338934,35.00,35.50,34.30,34.80,-0.10,2080
2003/04/21,5620563,193720984,34.80,34.80,34.20,34.30,-0.50,1265
2003/04/22,6223916,211764703,34.20,34.50,33.80,33.90,-0.40,1572
2003/04/23,8964630,302011511,34.00,34.20,33.50,33.60,-0.30,1991
2003/04/24,22870992,734259928,33.40,33.40,31.30,31.50,-2.10,5465
2003/04/25,21737218,665799065,30.30,31.50,30.20,30.50,-1.00,4271
2003/04/28,12672075,378813511,30.20,30.50,29.50,30.00,-0.50,2617
2003/04/29,21183719,652547732,31.10,31.20,30.50,31.20,+1.20,3033
2003/04/30,13162961,403735013,31.10,31.30,30.10,30.20,-1.00,2459
2003/05/02,8691541,267123410,30.20,31.30,30.20,30.90,+0.70,1953
2003/05/05,6822379,211375270,30.90,31.30,30.50,31.10,+0.20,1433
2003/05/06,8154200,255503867,31.00,31.60,31.00,31.50,+0.40,1831
2003/05/07,25248972,825944058,31.80,33.60,31.80,33.20,+1.70,5705
2003/05/08,12043051,396799059,33.00,33.20,32.60,32.70,-0.50,2622
2003/05/09,24453630,820318446,32.70,34.30,32.70,32.80,+0.10,5719
2003/05/12,8043656,265609604,32.80,33.30,32.70,33.10,+0.30,1863
2003/05/13,8007764,268974936,33.30,33.90,33.30,33.50,+0.40,2067
2003/05/14,3794024,126601674,33.50,33.60,33.10,33.40,-0.10,980
2003/05/15,4476345,148790442,33.30,33.60,32.90,33.50,+0.10,922
2003/05/16,4571971,152890324,33.70,33.80,33.20,33.40,-0.10,893
2003/05/19,4750623,156020930,33.10,33.10,32.60,33.00,-0.40,929
2003/05/20,6055809,197351006,32.40,33.00,32.20,32.90,-0.10,1096
2003/05/21,10941920,361850358,32.90,33.30,32.60,33.10,+0.20,2692
2003/05/22,14336681,482047115,33.00,34.10,32.80,33.80,+0.70,3468
2003/05/23,15970795,550026173,33.80,34.80,33.80,34.60,+0.80,4621
2003/05/26,16755609,590525751,34.60,35.80,34.60,35.80,+1.20,4010
2003/05/27,15207767,545544264,35.40,36.10,35.40,36.00,+0.20,3776
2003/05/28,18270117,669974922,36.50,37.20,36.20,36.50,+0.50,4392
2003/05/29,22827966,842008651,36.90,37.50,36.20,37.50,+1.00,3676
2003/05/30,14911967,546154941,36.70,37.10,36.10,36.10,-1.40,2924
2003/06/02,12222484,443543896,36.30,36.60,36.00,36.30,+0.20,2228
2003/06/03,10131239,367848623,36.30,36.60,35.90,36.10,-0.20,1726
2003/06/05,10617252,389334600,36.40,36.90,36.40,36.80,+0.70,2214
2003/06/06,5007810,182727475,36.80,36.80,36.30,36.50,-0.30,1477
2003/06/09,11870775,435392383,36.20,36.90,36.10,36.80,+0.30,2077
2003/06/10,12091560,444064935,36.80,37.20,36.40,36.50,-0.30,2234
2003/06/11,12241938,447448293,36.50,36.80,36.20,36.80,+0.30,2142
2003/06/12,23444127,873947586,36.80,37.70,36.80,37.40,+0.60,4491
2003/06/13,13257339,497468748,37.70,37.80,37.20,37.60,+0.20,2826
2003/06/16,16554443,629581383,37.60,38.30,37.60,38.00,+0.40,4090
2003/06/17,22650194,884823791,38.50,39.40,38.50,39.00,+1.00,5905
2003/06/18,32440482,1287507929,39.30,40.10,39.20,39.90,+0.90,6952
2003/06/19,12779496,502460683,40.00,40.00,38.70,39.30,-0.60,3328
2003/06/20,9533495,369598762,39.10,39.20,38.50,38.80,-0.50,2474
2003/06/23,5843995,225243142,38.80,39.00,38.10,38.10,-0.70,1476
2003/06/24,10716000,410259600,38.00,38.70,37.80,38.70,+0.60,1853
2003/06/25,13499000,526004100,39.00,39.10,38.70,39.00,+0.30,2442
2003/06/26,9603000,364773000,38.00,38.20,37.80,38.00,X0.00,1854
2003/06/27,10715683,407573816,38.00,38.40,37.80,38.00,0.00,1658
2003/06/30,4683311,176793705,37.80,38.00,37.50,37.50,-0.50,1050
2003/07/01,6864613,263463859,37.60,38.70,37.60,38.60,+1.10,1601
2003/07/02,9073129,352453708,39.00,39.10,38.30,38.60,0.00,2504
2003/07/03,10015743,390728461,39.10,39.40,38.50,38.60,0.00,2102
2003/07/04,4296717,167002869,38.60,39.10,38.60,39.00,+0.40,1216
2003/07/07,11827406,461714194,39.20,39.40,38.70,39.30,+0.30,1943
2003/07/08,11715514,461913216,39.60,39.90,39.00,39.90,+0.60,2824
2003/07/09,13373286,538064041,39.90,40.80,39.80,39.80,-0.10,3377
2003/07/10,10129655,402983744,39.80,40.30,39.30,39.50,-0.30,2432
2003/07/11,6087944,236477122,39.00,39.50,38.50,38.90,-0.60,1448
2003/07/14,10760529,427638642,39.10,40.20,39.00,39.70,+0.80,2149
2003/07/15,12482226,499910284,39.70,40.40,39.50,40.30,+0.60,2677
2003/07/16,13653704,552795404,40.40,40.90,39.90,40.70,+0.40,2719
2003/07/17,9179392,369677153,40.70,40.70,40.00,40.00,-0.70,1743
2003/07/18,6551232,260473174,40.00,40.00,39.50,39.60,-0.40,1268
2003/07/21,6973607,277885179,40.30,40.30,39.40,39.40,-0.20,1703
2003/07/22,6550097,259142157,39.40,39.90,39.30,39.60,+0.20,975
2003/07/23,5095455,203488691,39.70,40.40,39.70,39.80,+0.20,1267
2003/07/24,5519336,220813951,39.80,40.30,39.70,40.30,+0.50,1278
2003/07/25,4857876,194209168,40.30,40.30,39.80,39.80,-0.50,1281
2003/07/28,11429507,463120815,39.80,40.90,39.80,40.90,+1.10,2237
2003/07/29,16064000,648751600,40.60,40.70,40.10,40.50,-0.40,1710
2003/07/30,17722000,718104700,40.50,40.70,40.30,40.60,+0.10,1870
2003/07/31,11828000,455612900,38.30,38.70,38.30,38.50,X0.00,2063
2003/08/01,6350466,247390041,38.50,39.30,38.40,39.20,+0.70,1662
2003/08/04,6979405,271259795,39.20,39.20,38.50,39.10,-0.10,974
2003/08/05,11956846,464589065,38.80,39.10,38.50,38.80,-0.30,1394
2003/08/06,5314882,205372513,38.60,38.80,38.40,38.80,0.00,855
2003/08/07,4101372,158816535,38.80,39.00,38.50,38.80,0.00,769
2003/08/08,4658768,180696720,38.80,39.00,38.60,38.80,0.00,872
2003/08/11,6035928,235560194,38.80,39.40,38.80,39.10,+0.30,1849
2003/08/12,5033140,198352412,39.10,39.60,39.10,39.40,+0.30,1482
2003/08/13,22754391,926267895,39.40,41.30,39.40,40.70,+1.30,5101
2003/08/14,15776007,646148786,40.70,41.50,40.40,41.40,+0.70,3442
2003/08/15,22755649,965387767,41.40,43.10,41.40,42.60,+1.20,5555
2003/08/18,11206396,477361769,42.70,43.50,42.00,42.50,-0.10,3180
2003/08/19,11320392,478855045,42.50,42.50,42.00,42.10,-0.40,2118
2003/08/20,8371258,351305886,42.10,42.10,41.80,42.00,-0.10,1534
2003/08/21,11764348,495294462,42.00,42.80,41.60,42.80,+0.80,3009
2003/08/22,9444768,404074001,42.80,43.00,42.50,42.80,0.00,2201
2003/08/25,6297859,266572543,42.80,42.80,42.20,42.30,-0.50,1882
2003/08/26,9628536,405422822,41.90,42.50,41.80,41.90,-0.40,2151
2003/08/27,11219209,467184518,41.90,41.90,41.20,41.20,-0.70,1960
2003/08/28,15274832,620832450,41.00,41.20,39.80,40.70,-0.50,2017
2003/08/29,12026693,489424154,40.50,41.20,40.30,41.00,+0.30,3137
2003/09/01,12371274,515691545,41.00,42.60,40.90,42.30,+1.30,2952
2003/09/02,23307035,995962255,42.30,43.20,42.00,42.30,0.00,4262
2003/09/03,17734437,754177868,42.30,42.90,42.10,42.60,+0.30,2948
2003/09/04,17773545,760883671,42.60,43.10,42.50,42.60,0.00,3329
2003/09/05,9803940,417960338,42.60,42.90,42.40,42.50,-0.10,2085
2003/09/08,11139931,475389783,42.50,43.20,42.00,42.50,0.00,2142
2003/09/09,10888949,461952053,42.50,43.00,42.00,42.00,-0.50,2183
2003/09/10,8366996,345109531,42.00,42.00,41.00,41.10,-0.90,1967
2003/09/12,9811633,404195131,41.10,41.50,40.80,41.20,+0.10,2276
2003/09/15,5759240,235245413,41.20,41.20,40.60,40.70,-0.50,1338
2003/09/16,9412626,386641000,40.70,41.50,40.70,41.10,+0.40,2038
2003/09/17,7551516,310822434,41.10,41.40,41.00,41.00,-0.10,1745
2003/09/18,7122424,290071108,40.60,41.00,40.50,40.90,-0.10,1278
2003/09/19,7558927,309700800,40.90,41.30,40.70,40.70,-0.20,1751
2003/09/22,5932249,238795184,40.70,40.70,40.00,40.00,-0.70,1571
2003/09/23,10872114,434960111,39.50,40.20,39.50,40.20,+0.20,1768
2003/09/24,11075479,443128417,40.20,40.20,39.80,40.20,0.00,1813
2003/09/25,16441687,661499870,39.80,40.80,39.80,40.80,+0.60,2296
2003/09/26,14382710,589018414,40.80,41.50,40.60,40.80,0.00,3027
2003/09/29,10536308,425147160,40.80,40.80,40.20,40.20,-0.60,1636
2003/09/30,7077371,284755869,40.20,40.40,40.00,40.00,-0.20,2373
2003/10/01,9775983,385980614,39.90,40.00,39.20,39.70,-0.30,2282
2003/10/02,19276156,781267521,39.70,41.20,39.70,41.20,+1.50,4726
2003/10/03,6713579,273794967,41.20,41.20,40.50,40.60,-0.60,2295
2003/10/06,31838835,1329688258,40.60,42.50,40.60,42.20,+1.60,6725
2003/10/07,17702068,747634640,42.20,42.60,41.90,42.50,+0.30,3800
2003/10/08,10225612,431651373,42.30,42.50,41.80,42.00,-0.50,2246
2003/10/09,22672825,962656615,42.00,42.90,41.70,42.90,+0.90,4823
2003/10/13,26009287,1133809214,42.90,44.30,42.90,43.90,+1.00,5782
2003/10/14,29674337,1297770908,43.90,44.20,43.50,43.50,-0.40,4570
2003/10/15,35693959,1573033541,43.50,44.70,43.30,43.80,+0.30,6229
2003/10/16,20825418,917310180,43.80,44.40,43.80,44.00,+0.20,3667
2003/10/17,14428996,631225496,44.00,44.00,43.60,43.90,-0.10,2510
2003/10/20,19130371,842943382,43.90,44.30,43.80,44.20,+0.30,2993
2003/10/21,22596359,994232582,44.20,44.50,43.60,44.10,-0.10,2988
2003/10/22,12950412,568821718,44.00,44.10,43.40,43.70,-0.40,2652
2003/10/23,12561019,541754451,43.50,43.50,42.80,43.00,-0.70,2750
2003/10/24,6569043,281064005,43.00,43.00,42.60,42.60,-0.40,1368
2003/10/27,11269641,479617022,42.60,42.90,42.40,42.80,+0.20,2089
2003/10/28,17626507,762911035,42.80,43.80,42.70,43.40,+0.60,3050
2003/10/29,13446906,585433230,43.40,43.80,43.40,43.50,+0.10,1860
2003/10/30,35289627,1568961191,43.70,45.00,43.70,44.60,+1.10,7166
2003/10/31,29050573,1308417222,45.00,45.40,44.60,45.30,+0.70,6308
2003/11/03,37216311,1726364515,45.30,47.80,45.00,47.10,+1.80,7932
2003/11/04,24390107,1156657984,47.10,47.90,47.00,47.30,+0.20,6047
2003/11/05,36119310,1738940031,47.30,49.00,47.10,48.90,+1.60,7285
2003/11/06,34990856,1705433212,48.90,49.80,46.00,47.80,-1.10,7723
2003/11/07,19674984,940263541,47.80,48.30,47.20,47.70,-0.10,4179
2003/11/10,9122284,435630147,47.70,48.10,47.20,47.80,+0.10,2297
2003/11/11,9235252,441739527,48.20,48.20,47.60,47.80,0.00,2289
2003/11/12,22409452,1091719475,48.00,49.20,48.00,48.30,+0.50,4908
2003/11/13,14300393,692779860,48.80,49.00,47.90,48.80,+0.50,3458
2003/11/14,6762887,329086238,48.80,49.00,48.30,48.80,0.00,1648
2003/11/17,9533266,455007021,48.50,48.60,47.20,47.40,-1.40,2774
2003/11/18,9870723,466019022,47.20,47.50,46.80,47.50,+0.10,3150
2003/11/19,10875024,510346173,47.20,47.50,46.50,47.50,0.00,3219
2003/11/20,9595475,450992450,47.00,47.40,46.50,47.10,-0.40,2949
2003/11/21,6808777,318068899,46.60,47.00,46.40,46.90,-0.20,1721
2003/11/24,7067422,325728011,46.80,46.90,45.80,46.20,-0.70,2135
2003/11/25,5276137,243418207,46.40,46.60,45.70,45.70,-0.50,1647
2003/11/26,7303694,331826874,45.70,45.90,45.00,45.80,+0.10,2053
2003/11/27,11527988,513714357,45.60,45.80,43.40,43.40,-2.40,2853
2003/11/28,16832228,752901988,44.40,45.60,44.00,45.00,+1.60,3827
2003/12/01,11701647,542403608,45.00,47.00,45.00,47.00,+2.00,3051
2003/12/02,7956982,373822932,47.20,47.30,46.70,47.20,+0.20,2283
2003/12/03,3710825,173192953,47.10,47.10,46.30,46.40,-0.80,1171
2003/12/04,9019056,421839384,46.10,47.00,46.10,47.00,+0.60,1779
2003/12/05,14687765,698074946,47.00,47.90,47.00,47.90,+0.90,3674
2003/12/08,7666131,363095148,47.80,47.80,47.10,47.10,-0.80,2028
2003/12/09,4178982,197260030,47.30,47.50,46.90,47.00,-0.10,1699
2003/12/10,6709211,315302459,47.00,47.20,46.80,46.90,-0.10,1877
2003/12/11,8898511,422894501,46.90,48.00,46.90,48.00,+1.10,2279
2003/12/12,8230087,395618534,48.10,48.40,47.80,48.40,+0.40,2462
2003/12/15,5944992,287300328,48.50,48.50,48.00,48.40,0.00,1478
2003/12/16,9105667,441384902,48.30,48.80,48.00,48.70,+0.30,1965
2003/12/17,9703842,466449460,48.70,49.00,47.00,47.70,-1.00,2431
2003/12/18,7684467,366537549,47.00,48.00,47.00,47.60,-0.10,1801
2003/12/19,6601168,315787375,48.10,48.10,47.60,47.60,0.00,1346
2003/12/22,6995200,337484333,47.60,48.60,47.60,48.40,+0.80,1498
2003/12/23,7547784,364861434,48.20,48.50,48.20,48.20,-0.20,1393
2003/12/24,7217501,347479219,48.20,48.40,47.90,47.90,-0.30,1300
2003/12/25,6182090,296124942,48.00,48.20,47.60,47.80,-0.10,1520
2003/12/26,6516263,309190635,48.10,48.40,47.00,47.20,-0.60,1985
2003/12/29,4654145,219759075,47.40,47.60,47.00,47.00,-0.20,1007
2003/12/30,18582199,884348363,47.20,48.50,47.10,47.60,+0.60,1896
2003/12/31,11607358,560702975,47.70,49.00,47.40,49.00,+1.40,2390
2004/01/02,20406000,1008671300,48.50,49.90,48.50,49.70,+0.70,4792
2004/01/05,18774774,940896883,49.80,50.50,49.80,50.00,+0.30,5329
2004/01/06,11160800,554074534,50.00,50.50,49.40,49.70,-0.30,2741
2004/01/07,16706231,834635894,49.90,50.50,49.70,49.70,0.00,3350
2004/01/08,10959839,543011437,49.70,49.90,49.20,49.70,0.00,1978
2004/01/09,16020724,788201867,49.70,49.70,48.60,48.80,-0.90,2907
2004/01/12,7851714,380277889,48.60,48.80,48.10,48.60,-0.20,2325
2004/01/13,8923285,428969152,48.30,48.50,47.90,48.00,-0.60,2439
2004/01/14,10731204,519501732,47.70,48.70,47.60,48.70,+0.70,1932
2004/01/15,6111475,295313078,48.70,48.70,48.10,48.30,-0.40,1438
2004/01/16,11882142,571786704,48.20,48.30,48.00,48.00,-0.30,2333
2004/01/27,20510000,1002821300,48.20,49.30,48.20,49.00,+1.00,3482
2004/01/28,10262793,497369509,48.80,48.90,48.00,48.00,-1.00,2668
2004/01/29,29761585,1408592616,47.80,47.90,46.50,47.80,-0.20,5349
2004/01/30,10886185,516818303,47.50,47.70,47.20,47.50,-0.30,2428
2004/02/02,6948807,326355925,47.40,47.50,46.80,46.80,-0.70,2309
2004/02/03,8946640,414143930,46.50,46.60,46.00,46.40,-0.40,2682
2004/02/04,7670908,356115702,46.20,46.70,46.00,46.00,-0.40,2028
2004/02/05,13656292,628587144,46.00,46.60,45.60,45.60,-0.40,3204
2004/02/06,21247188,975924341,46.00,46.40,45.60,45.60,0.00,3669
2004/02/09,14191624,648648230,46.00,46.00,45.50,46.00,+0.40,3433
2004/02/10,23731832,1090089990,46.00,46.20,45.70,46.00,0.00,3785
2004/02/11,18775288,865150191,46.30,46.40,45.80,46.10,+0.10,3654
2004/02/12,21110197,980128567,46.10,46.80,45.90,46.50,+0.40,4060
2004/02/13,9126157,424821012,46.50,46.80,46.30,46.60,+0.10,2182
2004/02/16,7120110,332464846,46.90,46.90,46.60,46.60,0.00,1993
2004/02/17,10723462,502933900,46.70,47.30,46.60,46.70,+0.10,2896
2004/02/18,16723042,772141049,46.90,47.00,45.80,46.20,-0.50,3010
2004/02/19,19339602,887021064,46.20,46.70,45.70,46.00,-0.20,3786
2004/02/20,13066033,596495028,46.00,46.10,45.50,45.60,-0.40,3047
2004/02/23,13719113,614999916,45.60,45.60,44.50,44.60,-1.00,4446
2004/02/24,14764327,659594351,44.60,45.20,44.40,44.50,-0.10,4227
2004/02/25,14550645,652488855,44.50,45.10,44.40,44.70,+0.20,3565
2004/02/26,13219868,592799311,44.80,45.10,44.50,45.10,+0.40,2848
2004/02/27,8803698,395905501,45.00,45.10,44.80,45.10,0.00,2032
2004/03/01,24501630,1127329855,45.40,46.60,45.40,46.60,+1.50,4996
2004/03/02,27551325,1289573321,47.00,47.20,46.20,47.10,+0.50,5400
2004/03/03,15777278,733541593,47.00,47.00,46.10,46.10,-1.00,3408
2004/03/04,40177858,1898972972,46.50,47.90,46.20,47.60,+1.50,7301
2004/03/05,23837628,1134285962,47.90,48.00,46.60,46.60,-1.00,5469
2004/03/08,18503711,869949381,47.00,47.40,46.40,46.60,0.00,3569
2004/03/09,11336456,525328164,46.60,46.60,46.10,46.60,0.00,2647
2004/03/10,6641562,306943750,46.60,46.70,46.00,46.00,-0.60,1934
2004/03/11,6695249,307847719,45.60,46.50,45.60,46.30,+0.30,1849
2004/03/12,15463198,700775447,45.20,45.80,45.10,45.10,-1.20,3785
2004/03/15,12473046,565279936,45.50,45.80,44.80,44.80,-0.30,2766
2004/03/16,21873211,969615823,44.80,44.80,44.00,44.00,-0.80,4108
2004/03/17,11486368,507919423,44.10,44.60,44.00,44.00,0.00,2034
2004/03/18,23358856,1042513618,44.00,45.40,44.00,45.00,+1.00,3187
2004/03/19,18674572,848941378,45.00,45.80,45.00,45.70,+0.70,3301
2004/03/22,3029033,129160151,42.60,42.60,42.60,42.60,-3.10,1166
2004/03/23,42173019,1712648334,39.70,41.90,39.70,41.70,-0.90,6991
2004/03/24,19395462,805630745,41.80,42.00,41.00,41.90,+0.20,3656
2004/03/25,18689289,794627315,42.00,42.90,41.90,42.80,+0.90,3426
2004/03/26,18433841,799680309,43.00,43.70,42.90,43.40,+0.60,4582
2004/03/29,19214167,874991778,44.90,46.40,44.20,46.40,+3.00,4128
2004/03/30,22846044,1060810622,46.10,47.00,46.10,46.10,-0.30,4374
2004/03/31,29310513,1344979529,46.10,46.50,45.60,46.50,+0.40,3319
2004/04/01,17579253,814452485,46.00,46.70,46.00,46.70,+0.20,2890
2004/04/02,11917257,557419959,46.80,47.00,46.40,47.00,+0.30,2999
2004/04/05,20590768,977628861,47.30,47.90,46.80,47.80,+0.80,4445
2004/04/06,20118461,959623261,47.80,47.90,47.50,47.70,-0.10,3323
2004/04/07,10720769,508737213,47.70,47.70,46.80,47.70,0.00,2319
2004/04/08,29619368,1428213327,47.70,48.60,47.50,48.60,+0.90,6191
2004/04/09,18264105,884678791,48.40,48.80,48.10,48.20,-0.40,2526
2004/04/12,11755244,571484584,48.20,48.90,48.20,48.50,+0.30,2310
2004/04/13,13873884,676692265,48.80,49.00,48.50,48.90,+0.40,2700
2004/04/14,15591492,765496069,48.70,49.30,48.70,49.30,+0.40,2875
2004/04/15,21804055,1073234971,49.50,49.80,48.30,49.30,0.00,4391
2004/04/16,20002660,988192933,49.10,49.60,48.90,49.60,+0.30,2820
2004/04/19,18796857,921654323,49.60,49.60,48.60,49.60,0.00,2229
2004/04/20,19252473,956150694,49.50,49.80,49.40,49.60,0.00,2882
2004/04/21,9469090,466597758,49.10,49.50,49.10,49.40,-0.20,1266
2004/04/22,19425943,958777405,49.40,49.60,49.00,49.40,0.00,2747
2004/04/23,15122564,746316436,49.00,49.50,49.00,49.40,0.00,1895
2004/04/26,8754185,430976642,48.80,49.50,48.80,49.20,-0.20,1583
2004/04/27,21087993,1034601857,48.80,49.40,48.70,48.90,-0.30,2201
2004/04/28,10393449,505936630,48.70,49.00,48.50,49.00,+0.10,1489
2004/04/29,27027345,1303717118,48.10,48.90,47.10,47.90,-1.10,2719
2004/04/30,23972171,1092763667,47.20,47.40,44.60,44.60,-3.30,4267
2004/05/03,20509804,903525474,43.00,44.40,43.00,44.40,-0.20,2886
2004/05/04,26697079,1197048249,44.40,45.60,44.00,45.40,+1.00,3200
2004/05/05,23022106,1018363612,44.50,45.20,43.80,44.30,-1.10,2596
2004/05/06,16470329,737667162,44.50,45.30,44.40,44.50,+0.20,2339
2004/05/07,14145205,635547798,44.50,45.40,44.50,45.00,+0.50,3372
2004/05/10,16434842,712929285,44.50,44.70,42.60,42.60,-2.40,2436
2004/05/11,20076146,864892237,42.60,43.60,42.40,43.50,+0.90,2855
2004/05/12,13538486,593659339,44.50,44.50,43.50,43.50,0.00,2359
2004/05/13,11040781,484557485,43.20,44.30,43.10,44.10,+0.60,1980
2004/05/14,18464451,805127435,43.10,44.00,42.80,43.50,-0.60,2087
2004/05/17,25791712,1059715796,43.00,43.00,40.50,40.50,-3.00,3750
2004/05/18,16266258,664876802,40.50,41.50,40.40,41.40,+0.90,3232
2004/05/19,16733892,722258647,42.30,44.00,42.00,43.90,+2.50,3882
2004/05/20,10805044,467870812,42.80,43.90,42.50,43.90,0.00,2512
2004/05/21,12031142,530767725,43.90,44.60,43.40,43.90,0.00,3020
2004/05/24,4680756,204136253,43.70,44.10,43.10,43.40,-0.50,1528
2004/05/25,13708946,603861907,43.00,44.60,43.00,44.40,+1.00,3608
2004/05/26,10261543,457453040,44.80,45.30,43.90,43.90,-0.50,2900
2004/05/27,9554975,414499836,44.10,44.30,43.10,43.20,-0.70,2934
2004/05/28,9032921,399341300,43.50,44.90,43.20,44.90,+1.70,1858
2004/05/31,11231885,488664649,44.50,44.50,43.10,43.10,-1.80,3255
2004/06/01,10500428,449635688,43.00,43.40,42.40,43.40,+0.30,2206
2004/06/02,9623538,414218093,43.00,43.30,42.50,43.30,-0.10,1442
2004/06/03,13954032,600655763,42.90,43.40,42.50,42.50,-0.80,1752
2004/06/04,8338728,359448784,42.30,43.40,42.30,43.10,+0.60,1360
2004/06/07,7213486,316434902,43.20,44.30,43.20,44.20,+1.10,2038
2004/06/08,12826992,571829344,44.50,45.00,44.00,44.80,+0.60,3229
