ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
2003/03/17,14936628,186828884,12.60,12.70,12.30,12.55,-0.05,2047
2003/03/18,29431500,382690639,12.90,13.25,12.80,12.80,+0.25,3361
2003/03/19,15972773,202675999,12.90,12.90,12.50,12.80,0.00,1785
2003/03/20,17786932,228705899,12.90,13.00,12.50,13.00,+0.20,2486
2003/03/21,24079699,313788003,13.00,13.20,12.85,13.10,+0.10,2459
2003/03/24,24178729,318670726,13.20,13.30,13.05,13.10,0.00,3262
2003/03/25,7204533,93510447,12.90,13.10,12.90,12.90,-0.20,1417
2003/03/26,7895993,101147596,13.00,13.10,12.65,12.65,-0.25,1396
2003/03/27,10327059,132064982,12.65,12.90,12.65,12.90,+0.25,1458
2003/03/28,12589593,163741839,12.90,13.10,12.85,13.00,+0.10,1836
2003/03/31,10661850,132971152,12.90,12.90,12.25,12.50,-0.50,1482
2003/04/01,7362297,89954451,12.10,12.35,12.10,12.20,-0.30,1108
2003/04/02,5674088,69621271,12.20,12.40,12.10,12.35,+0.15,851
2003/04/03,8626411,106844353,12.50,12.50,12.25,12.25,-0.10,1167
2003/04/04,17335895,212210083,12.25,12.75,11.70,12.75,+0.50,2210
2003/04/07,17251725,220708511,12.60,13.10,12.50,12.95,+0.20,2045
2003/04/08,11542329,149401676,12.90,13.15,12.75,12.95,0.00,1566
2003/04/09,19664481,258745892,12.95,13.30,12.95,13.10,+0.15,2936
2003/04/10,32808601,439169893,13.10,13.60,13.05,13.25,+0.15,4111
2003/04/11,11293664,147158918,13.30,13.30,12.80,12.90,-0.35,1539
2003/04/14,6559930,83385419,12.90,13.00,12.55,12.60,-0.30,1108
2003/04/15,5543187,70474082,12.75,12.80,12.60,12.75,+0.15,893
2003/04/16,13420589,174166578,12.90,13.10,12.85,13.05,+0.30,1664
2003/04/17,5946207,76815049,13.00,13.10,12.80,12.80,-0.25,788
2003/04/18,14312216,185675870,12.95,13.10,12.80,13.00,+0.20,1672
2003/04/21,8089517,103651457,13.00,13.00,12.70,12.85,-0.15,994
2003/04/22,5942344,75334966,12.70,12.80,12.60,12.60,-0.25,874
2003/04/23,9008085,113122313,12.70,12.75,12.40,12.45,-0.15,1209
2003/04/24,20183943,238434248,12.30,12.40,11.60,11.60,-0.85,2456
2003/04/25,27184199,295039514,11.00,11.20,10.80,10.80,-0.80,2807
2003/04/28,27071189,272876665,10.15,10.30,10.05,10.20,-0.60,2554
2003/04/29,22660599,236788464,10.35,10.65,10.20,10.50,+0.30,2502
2003/04/30,9855739,101601067,10.50,10.60,10.20,10.20,-0.30,1450
2003/05/02,13293688,139727714,10.25,10.75,10.25,10.65,+0.45,1838
2003/05/05,10350525,111322762,10.75,10.90,10.50,10.85,+0.20,1377
2003/05/06,12792947,140404481,10.95,11.15,10.80,10.90,+0.05,1463
2003/05/07,13199079,144760928,10.95,11.20,10.80,11.15,+0.25,1532
2003/05/08,6813135,74258263,11.05,11.05,10.85,10.85,-0.30,879
2003/05/09,16663629,182956551,10.60,11.30,10.55,11.00,+0.15,2579
2003/05/12,5923059,65149512,11.00,11.15,10.85,11.00,0.00,796
2003/05/13,9586810,107190195,11.15,11.30,11.05,11.10,+0.10,1229
2003/05/14,6343602,70486024,11.10,11.20,11.00,11.10,0.00,886
2003/05/15,8454743,92598717,11.05,11.10,10.85,11.00,-0.10,894
2003/05/16,6457657,70550355,11.10,11.15,10.85,10.85,-0.15,753
2003/05/19,5026926,53760252,10.85,10.85,10.60,10.65,-0.20,705
2003/05/20,6400430,67861517,10.60,10.70,10.50,10.60,-0.05,734
2003/05/21,7530325,78894663,10.60,10.60,10.40,10.45,-0.15,931
2003/05/22,8246744,87817566,10.50,10.75,10.40,10.75,+0.30,945
2003/05/23,13656001,150899537,10.85,11.20,10.85,11.10,+0.35,1895
2003/05/26,17005585,195561099,11.25,11.75,11.20,11.75,+0.65,2189
2003/05/27,16077263,189925693,11.75,11.95,11.65,11.80,+0.05,2031
2003/05/28,18210623,218941816,12.10,12.20,11.90,11.90,+0.10,2064
2003/05/29,33987433,415031756,12.10,12.30,12.00,12.25,+0.35,3081
2003/05/30,37317067,462550702,12.30,12.60,12.15,12.50,+0.25,3308
2003/06/02,25106685,318393567,12.50,12.85,12.50,12.80,+0.30,2405
2003/06/03,24310613,313455220,12.80,13.00,12.70,13.00,+0.20,2895
2003/06/05,17628340,233145683,13.30,13.30,13.10,13.20,+0.20,2372
2003/06/06,10697547,138796858,13.20,13.20,12.75,12.90,-0.30,1523
2003/06/09,15318620,197910695,12.85,13.15,12.70,12.90,0.00,2033
2003/06/10,16259144,211962553,12.90,13.20,12.90,13.00,+0.10,1971
2003/06/11,16407773,216257387,13.20,13.30,13.05,13.10,+0.10,1954
2003/06/12,21205871,283735782,13.20,13.50,13.20,13.50,+0.40,2962
2003/06/13,20188160,272238610,13.60,13.65,13.30,13.35,-0.15,2205
2003/06/16,40666099,571072434,13.70,14.25,13.70,14.25,+0.90,4226
2003/06/17,24458713,345853875,14.40,14.45,13.90,14.00,-0.25,3130
2003/06/18,29606561,423146565,14.10,14.45,14.10,14.30,+0.30,3152
2003/06/19,13277293,190340142,14.50,14.50,14.20,14.30,0.00,2007
2003/06/20,15516853,217985150,14.25,14.40,13.75,14.05,-0.25,2129
2003/06/23,16966599,229820945,13.80,13.95,13.40,13.50,-0.55,2001
2003/06/24,9620729,128861386,13.50,13.60,13.20,13.50,0.00,1245
2003/06/25,5999566,81342775,13.50,13.65,13.40,13.50,0.00,990
2003/06/26,4166453,56257569,13.50,13.65,13.40,13.40,-0.10,719
2003/06/27,9764096,129328716,13.50,13.60,13.00,13.10,-0.30,1101
2003/06/30,5673031,74916368,13.00,13.35,13.00,13.35,+0.25,713
2003/07/01,6836615,92903066,13.30,13.75,13.25,13.70,+0.35,1190
2003/07/02,13887882,189409087,13.80,13.85,13.50,13.50,-0.20,1927
2003/07/03,12224237,166594352,13.55,13.75,13.50,13.65,+0.15,1404
2003/07/04,5393091,73962865,13.70,13.90,13.60,13.65,0.00,967
2003/07/07,13395482,184563565,13.70,13.90,13.60,13.90,+0.25,1786
2003/07/08,15551889,217999666,14.10,14.20,13.80,14.00,+0.10,2069
2003/07/09,14682065,208679821,14.10,14.40,14.00,14.05,+0.05,2133
2003/07/10,16647918,239536755,14.40,14.65,14.15,14.15,+0.10,2557
2003/07/11,7879087,108891112,14.15,14.15,13.55,13.65,-0.50,1218
2003/07/14,22931190,327342984,13.70,14.60,13.70,14.60,+0.95,2906
2003/07/15,40672340,609453235,14.60,15.40,14.50,14.85,+0.25,5265
2003/07/16,31746883,481651996,15.00,15.50,14.90,15.40,+0.55,4105
2003/07/17,29899320,463525465,15.40,15.90,15.00,15.00,-0.40,3592
2003/07/18,17007906,258763447,15.30,15.40,14.90,15.40,+0.40,2502
2003/07/21,13319210,206883031,15.70,15.80,15.00,15.00,-0.40,2073
2003/07/22,10122372,149374564,15.00,15.20,14.50,14.70,-0.30,1575
2003/07/23,7182295,105329593,14.70,14.95,14.30,14.50,-0.20,1198
2003/07/24,10755024,160263408,15.00,15.10,14.70,15.00,+0.50,1404
2003/07/25,4457315,66040447,15.00,15.10,14.65,14.70,-0.30,827
2003/07/28,16583417,251515841,14.95,15.40,14.85,15.40,+0.70,2031
2003/07/29,9336801,141175136,15.40,15.60,14.90,14.95,-0.45,1247
2003/07/30,6291980,95018463,15.10,15.30,14.95,15.20,+0.25,927
2003/07/31,7322549,110171419,15.20,15.30,14.70,15.20,0.00,1281
2003/08/01,7002189,105083118,15.20,15.30,14.90,15.00,-0.20,936
2003/08/04,5281232,79518643,15.00,15.20,14.90,15.10,+0.10,898
2003/08/05,13048434,197105702,15.30,15.40,14.90,15.00,-0.10,1590
2003/08/06,10744786,156422973,14.90,14.90,14.30,14.40,-0.60,1540
2003/08/07,4634659,66244247,14.35,14.55,14.15,14.30,-0.10,874
2003/08/08,4642551,66778606,14.30,14.45,14.30,14.35,+0.05,881
2003/08/11,3120499,44916453,14.60,14.60,14.30,14.40,+0.05,728
2003/08/12,4966434,71640305,14.50,14.60,14.30,14.35,-0.05,770
2003/08/13,8826383,129245340,14.50,14.80,14.40,14.80,+0.45,1520
2003/08/14,9178795,135017364,14.80,14.90,14.60,14.70,-0.10,1196
2003/08/15,13859194,208453960,14.80,15.30,14.75,15.20,+0.50,1584
2003/08/18,9961000,152840200,15.40,15.50,15.20,15.30,+0.10,1546
2003/08/19,14054000,216801600,15.60,15.60,15.20,15.60,+0.30,1824
2003/08/20,12139000,176395650,14.50,14.70,14.35,14.35,X0.00,1614
2003/08/21,16758970,246049153,14.40,14.90,14.40,14.60,+0.25,1993
2003/08/22,12119617,175616187,14.70,14.75,14.35,14.40,-0.20,1966
2003/08/25,14231201,208305786,14.40,14.80,14.35,14.75,+0.35,2322
2003/08/26,39578334,595495205,14.95,15.30,14.80,14.95,+0.20,4561
2003/08/27,10936146,161350419,15.10,15.10,14.60,14.65,-0.30,1471
2003/08/28,8918764,129244442,14.65,14.80,14.30,14.35,-0.30,1107
2003/08/29,10206724,149531556,14.50,14.80,14.45,14.80,+0.45,1278
2003/09/01,51073445,794240143,14.90,15.80,14.85,15.80,+1.00,5711
2003/09/02,33369483,524686211,15.80,15.90,15.50,15.80,0.00,4650
2003/09/03,14080150,220112545,16.00,16.00,15.30,15.30,-0.50,2281
2003/09/04,8539676,130880215,15.50,15.50,15.20,15.20,-0.10,1416
2003/09/05,8209461,124166939,15.30,15.50,14.85,14.95,-0.25,1280
2003/09/08,7391056,110865345,14.95,15.20,14.80,14.95,0.00,1118
2003/09/09,6558033,97298583,15.10,15.10,14.60,14.65,-0.30,1221
2003/09/10,16977635,240933582,14.35,14.50,14.00,14.20,-0.45,2115
2003/09/12,5023224,71485495,14.00,14.40,14.00,14.25,+0.05,939
2003/09/15,4233170,59774065,14.05,14.25,14.05,14.05,-0.20,739
2003/09/16,7383449,106539275,14.15,14.60,14.15,14.50,+0.45,1264
2003/09/17,6733796,98595694,14.90,14.90,14.40,14.60,+0.10,1339
2003/09/18,4347648,63270055,14.60,14.80,14.40,14.75,+0.15,789
2003/09/19,16657300,243063035,14.70,14.85,14.30,14.45,-0.30,2020
2003/09/22,13600505,192679110,14.30,14.40,14.05,14.15,-0.30,1627
2003/09/23,10174066,144766637,14.10,14.35,14.05,14.30,+0.15,1145
2003/09/24,7970740,114111676,14.40,14.40,14.20,14.40,+0.10,953
2003/09/25,6142812,87258239,14.20,14.30,14.15,14.20,-0.20,808
2003/09/26,4508479,63926111,14.15,14.35,14.10,14.10,-0.10,824
2003/09/29,7641626,109126368,14.05,14.35,14.05,14.35,+0.25,872
2003/09/30,4353895,62051895,14.35,14.40,14.20,14.20,-0.15,632
2003/10/01,4938363,70053685,14.20,14.25,14.10,14.10,-0.10,862
2003/10/02,5691167,80656917,14.25,14.30,14.10,14.20,+0.10,961
2003/10/03,7309337,104405118,14.20,14.40,14.20,14.25,+0.05,1121
2003/10/06,28958015,430656162,14.40,15.10,14.30,15.00,+0.75,3993
2003/10/07,41873467,640940835,15.10,15.70,14.90,15.70,+0.70,4507
2003/10/08,45208248,716625536,15.80,16.20,15.50,15.50,-0.20,5955
2003/10/09,32654608,521984421,15.70,16.30,15.60,15.90,+0.40,4603
2003/10/13,31047440,519812906,16.20,17.00,16.20,17.00,+1.10,3509
2003/10/14,59455762,1052418297,17.50,18.10,17.30,17.80,+0.80,7416
2003/10/15,25804513,455124208,17.90,17.90,17.30,17.50,-0.30,3758
2003/10/16,37654032,675533862,17.50,18.30,17.20,18.10,+0.60,5025
2003/10/17,14628374,258864532,18.00,18.00,17.50,17.70,-0.40,2159
2003/10/20,32136745,578982806,17.60,18.40,17.50,17.90,+0.20,4740
2003/10/21,53421684,978862913,17.90,18.90,17.60,18.60,+0.70,7101
2003/10/22,22575093,417909715,18.50,18.80,18.30,18.40,-0.20,3544
2003/10/23,17503005,313445763,18.10,18.10,17.60,17.90,-0.50,3277
2003/10/24,35333385,646243291,18.00,18.80,17.80,17.90,0.00,4703
2003/10/27,19056820,349390049,17.90,18.60,17.80,18.40,+0.50,3273
2003/10/28,49571951,936463101,18.50,19.30,18.40,18.70,+0.30,6947
2003/10/29,25117206,471376267,18.90,19.00,18.60,18.70,0.00,3612
2003/10/30,21948129,416197796,18.90,19.20,18.60,19.20,+0.50,3422
2003/10/31,26030263,496513003,19.20,19.40,18.80,18.80,-0.40,3238
2003/11/03,22599122,431012193,18.80,19.40,18.70,18.90,+0.10,3450
2003/11/04,19285571,369146338,19.20,19.40,19.00,19.00,+0.10,2871
2003/11/05,16700590,317835239,19.00,19.30,18.80,19.20,+0.20,2640
2003/11/06,42352597,817224607,19.20,19.70,18.20,18.50,-0.70,5796
2003/11/07,23181624,424757022,18.60,18.70,17.80,18.20,-0.30,3396
2003/11/10,17214940,309588473,18.00,18.30,17.80,17.90,-0.30,2471
2003/11/11,10379606,185653321,17.80,18.10,17.80,17.80,-0.10,2221
2003/11/12,26556817,472688407,18.00,18.20,17.20,17.20,-0.60,3687
2003/11/13,28689892,484686974,17.20,17.40,16.60,16.80,-0.40,3659
2003/11/14,10233965,172998246,16.80,17.10,16.70,16.90,+0.10,1929
2003/11/17,13109126,224160637,16.90,17.30,16.80,17.20,+0.30,2571
2003/11/18,11770984,200979088,17.20,17.40,16.80,17.10,-0.10,1684
2003/11/19,6434065,108271744,17.00,17.00,16.50,16.70,-0.40,1305
2003/11/20,17834260,296748299,16.70,16.90,16.30,16.70,0.00,2221
2003/11/21,7406873,123610987,16.60,16.90,16.30,16.90,+0.20,1239
2003/11/24,16401594,284178938,16.90,17.60,16.90,17.50,+0.60,2820
2003/11/25,9577541,168468199,17.80,17.80,17.30,17.40,-0.10,1842
2003/11/26,9121948,156036533,17.40,17.60,16.90,16.90,-0.50,1721
2003/11/27,15769590,258829036,16.90,16.90,16.20,16.20,-0.70,2508
2003/11/28,10892540,179917778,16.40,16.70,16.30,16.60,+0.40,1874
2003/12/01,11224031,189441996,16.80,17.20,16.60,17.10,+0.50,1696
2003/12/02,10625554,180612544,17.20,17.20,16.80,16.90,-0.20,1291
2003/12/03,10572880,177767684,16.90,17.10,16.70,16.70,-0.20,819
2003/12/04,8325558,138926106,16.70,16.90,16.60,16.60,-0.10,955
2003/12/05,9990896,168298571,16.60,17.10,16.60,16.70,+0.10,1445
2003/12/08,29460299,507122954,16.70,17.50,16.70,17.50,+0.80,3352
2003/12/09,26639946,470055690,17.70,17.80,17.40,17.80,+0.30,3783
2003/12/10,11845376,208275420,17.80,17.80,17.40,17.50,-0.30,1732
2003/12/11,13195747,230527025,17.50,17.70,17.30,17.50,0.00,1698
2003/12/12,19938203,351807624,17.50,17.90,17.30,17.50,0.00,2403
2003/12/15,11689288,203126918,17.60,17.70,17.10,17.30,-0.20,1387
2003/12/16,7446226,128739343,17.10,17.40,17.10,17.30,0.00,958
2003/12/17,14380446,242628474,17.30,17.50,16.40,16.60,-0.70,2005
2003/12/18,7729453,129412453,16.50,16.90,16.50,16.90,+0.30,1009
2003/12/19,10161461,173433678,17.10,17.30,16.80,17.00,+0.10,1645
2003/12/22,9178727,158490161,17.10,17.50,16.90,17.40,+0.40,1450
2003/12/23,9125936,158749737,17.40,17.50,17.30,17.30,-0.10,1132
2003/12/24,14183434,248728464,17.30,17.70,17.30,17.50,+0.20,2022
2003/12/25,8881725,154618456,17.50,17.60,17.30,17.30,-0.20,1074
2003/12/26,10370613,177602320,17.30,17.40,17.00,17.00,-0.30,1242
2003/12/29,8486441,143472764,17.00,17.20,16.70,16.70,-0.30,1127
2003/12/30,16030249,267587821,16.80,16.90,16.50,16.70,0.00,1451
2003/12/31,9127556,152041023,16.70,16.80,16.50,16.70,0.00,1174
2004/01/02,14775000,253078200,16.70,17.30,16.70,17.30,+0.60,2493
2004/01/05,48984301,889650138,17.40,18.50,17.40,18.50,+1.20,6214
2004/01/06,42294839,790805862,18.60,18.90,18.40,18.80,+0.30,4964
2004/01/07,34304253,646717742,18.90,19.20,18.40,18.80,0.00,3979
2004/01/08,16392854,305992799,18.80,18.90,18.50,18.70,-0.10,1915
2004/01/09,15405807,287187053,19.00,19.00,18.40,18.50,-0.20,2244
2004/01/12,9097856,167259491,18.50,18.50,18.30,18.40,-0.10,1328
2004/01/13,61499501,1148743720,18.40,19.20,18.40,18.70,+0.30,4371
2004/01/14,21202529,399827092,18.30,19.20,18.30,18.90,+0.20,2600
2004/01/15,13406440,254762620,18.90,19.30,18.80,18.90,0.00,2020
2004/01/16,17092248,328315313,19.00,19.40,18.90,19.30,+0.40,2880
2004/01/27,35912000,726335400,19.70,20.60,19.40,20.30,+1.00,4207
2004/01/28,31868328,654596076,20.40,20.90,20.10,20.80,+0.50,3690
2004/01/29,24309927,490069164,20.70,20.70,19.80,19.80,-1.00,2859
2004/01/30,19018413,385634888,19.80,20.70,19.80,20.30,+0.50,3196
2004/02/02,19425685,395704887,20.10,20.70,20.00,20.20,-0.10,2942
2004/02/03,14244873,281663916,19.80,20.00,19.60,19.90,-0.30,2042
2004/02/04,9400965,187457172,20.20,20.20,19.80,19.90,0.00,1525
2004/02/05,40541072,844824995,20.00,21.20,20.00,21.20,+1.30,5248
2004/02/06,37377759,800117371,21.40,21.70,21.00,21.60,+0.40,4818
2004/02/09,52888539,1206355930,22.00,23.10,21.90,23.00,+1.40,5568
2004/02/10,48914709,1123974731,23.00,23.40,22.60,23.00,0.00,5795
2004/02/11,23012859,526687385,23.00,23.20,22.50,22.70,-0.30,3530
2004/02/12,34711477,796986405,23.00,23.50,22.30,22.60,-0.10,5112
2004/02/13,42812073,1004746108,22.90,24.10,22.50,24.10,+1.50,5896
2004/02/16,61003448,1481995602,24.10,25.30,23.60,24.10,0.00,7285
2004/02/17,38807536,941633839,24.50,24.50,24.00,24.30,+0.20,5170
2004/02/18,17816176,428559850,24.50,24.50,23.70,24.00,-0.30,2547
2004/02/19,15780650,374272390,24.00,24.10,23.30,23.70,-0.30,2375
2004/02/20,14471758,342809528,23.70,24.10,23.30,23.30,-0.40,2574
2004/02/23,16843515,386411133,23.30,23.30,22.70,22.90,-0.40,2594
2004/02/24,9087640,208316259,22.80,23.30,22.70,22.80,-0.10,1809
2004/02/25,13013466,302218951,23.10,23.50,22.90,23.50,+0.70,2356
2004/02/26,10520238,247951441,23.70,23.90,23.30,23.30,-0.20,2091
2004/02/27,16668207,396320965,24.00,24.10,23.40,24.00,+0.70,2851
2004/03/01,17894458,434274309,24.30,24.70,23.80,24.30,+0.30,3185
2004/03/02,27892448,706525333,24.80,25.80,24.70,25.50,+1.20,4156
2004/03/03,15923786,401651754,25.50,25.80,24.90,25.30,-0.20,2682
2004/03/04,28910107,757926908,25.30,26.90,25.30,26.00,+0.70,4352
2004/03/05,14194611,371127469,26.40,26.60,25.40,25.60,-0.40,2978
2004/03/08,12202070,310359455,25.60,26.00,24.80,24.90,-0.70,2016
2004/03/09,12446285,311404582,24.90,25.50,24.50,25.40,+0.50,2309
2004/03/10,8767961,218203789,25.30,25.30,24.40,24.50,-0.90,1544
2004/03/11,18423892,441163529,24.20,24.40,23.50,23.90,-0.60,2160
2004/03/12,25300818,581698415,23.20,23.50,22.80,22.90,-1.00,3522
2004/03/15,17902714,417150437,23.30,23.70,22.60,22.60,-0.30,2731
2004/03/16,14402733,318002368,22.60,22.70,21.70,21.70,-0.90,2322
2004/03/17,24698996,536517343,21.90,22.10,21.50,21.50,-0.20,2989
2004/03/18,40991421,907469814,21.50,23.00,21.20,23.00,+1.50,4499
2004/03/19,22050106,507824507,23.10,23.60,22.60,23.00,0.00,3067
2004/03/22,1107454,23728242,21.40,21.40,21.40,21.40,-1.60,279
2004/03/23,40648464,817145046,20.00,20.50,20.00,20.00,-1.40,4260
2004/03/24,25957088,514205035,20.10,20.50,19.00,19.60,-0.40,2919
2004/03/25,21837183,424579660,19.60,19.70,18.90,19.00,-0.60,2997
2004/03/26,10899423,207972677,19.10,19.30,18.80,18.90,-0.10,1644
2004/03/29,22923243,459521662,19.90,20.20,19.50,20.20,+1.30,2291
2004/03/30,22169105,453564378,20.30,20.90,19.90,20.50,+0.30,2405
2004/03/31,21647367,439558505,20.50,20.70,20.00,20.30,-0.20,2372
2004/04/01,8588008,173630219,20.00,20.50,19.90,20.30,0.00,1347
2004/04/02,42355196,888593995,20.50,21.30,20.50,21.00,+0.70,5507
2004/04/05,18895645,395323333,21.30,21.40,20.60,21.00,0.00,2960
2004/04/06,27408781,584633775,21.40,21.60,21.10,21.10,+0.10,4018
2004/04/07,47109265,1040868757,21.20,22.50,21.20,22.50,+1.40,6906
2004/04/08,49490293,1148958643,22.80,23.80,22.70,23.40,+0.90,8385
2004/04/09,15730129,360924827,23.40,23.40,22.70,22.80,-0.60,3354
2004/04/12,15406465,359407425,23.10,23.60,23.10,23.20,+0.40,2982
2004/04/13,15109413,352036961,23.50,23.60,23.00,23.40,+0.20,2991
2004/04/14,21063180,489597519,23.40,23.90,22.70,22.90,-0.50,4375
2004/04/15,25305193,560872001,22.90,23.00,21.70,21.80,-1.10,3900
2004/04/16,14800137,329075977,21.80,22.60,21.80,22.30,+0.50,2608
2004/04/19,8449615,187494160,22.50,22.60,22.00,22.00,-0.30,1407
2004/04/20,9599466,213148128,22.20,22.40,22.00,22.20,+0.20,1896
2004/04/21,30808526,708187975,22.20,23.50,22.20,23.30,+1.10,4757
2004/04/22,56531377,1369707949,23.80,24.70,23.60,24.10,+0.80,8267
2004/04/23,20773137,506242791,24.70,24.70,23.70,24.50,+0.40,4193
2004/04/26,13483102,321164594,24.40,24.50,23.60,23.60,-0.90,2326
2004/04/27,23514351,524170103,23.40,23.50,22.00,22.20,-1.40,3614
2004/04/28,16035447,351222326,22.00,22.20,21.60,21.80,-0.40,2250
2004/04/29,16930085,357149291,21.60,22.00,20.30,21.50,-0.30,2798
2004/04/30,18252585,369292604,21.20,21.30,20.00,20.00,-1.50,2349
2004/05/03,11921032,236843508,19.50,20.40,19.40,19.40,-0.60,2012
2004/05/04,14061221,278229655,19.80,20.10,19.40,20.00,+0.60,2335
2004/05/05,17149606,322951148,20.00,20.00,18.60,18.60,-1.40,2499
2004/05/06,17760614,336846044,18.60,19.60,18.10,19.00,+0.40,2951
2004/05/07,9300544,181618869,19.10,19.90,19.00,19.80,+0.80,2088
2004/05/10,9519144,178953028,19.20,19.20,18.50,18.50,-1.30,1600
2004/05/11,13674404,248726925,18.50,18.90,17.40,18.40,-0.10,2105
2004/05/12,5410742,101966773,19.00,19.10,18.60,18.70,+0.30,1228
2004/05/13,5475128,102607570,18.70,18.90,18.50,18.80,+0.10,1119
2004/05/14,14033012,251864214,18.70,19.00,17.50,17.50,-1.30,2470
2004/05/17,18289477,299293269,16.50,16.90,16.30,16.30,-1.20,1810
2004/05/18,27791380,452873086,16.20,17.40,15.80,17.40,+1.10,3016
2004/05/19,33036784,595337917,17.40,18.40,17.40,18.00,+0.60,4666
2004/05/20,21562889,390919169,18.00,18.50,17.70,18.30,+0.30,3537
2004/05/21,21461267,403753450,18.30,19.20,18.20,19.00,+0.70,3512
2004/05/24,8626873,160520691,18.50,19.00,18.30,18.30,-0.70,1627
2004/05/25,7768159,143311983,18.20,18.80,18.20,18.20,-0.10,1581
2004/05/26,9175952,169871018,18.80,18.80,18.30,18.30,+0.10,1663
2004/05/27,11114449,201273357,18.50,18.50,17.90,18.00,-0.30,1671
2004/05/28,21599521,394166094,18.20,18.60,17.90,18.60,+0.60,2711
2004/05/31,8866400,162179189,18.50,18.50,18.00,18.00,-0.60,1333
2004/06/01,6373193,114396598,18.10,18.20,17.70,18.00,0.00,1071
2004/06/02,6315887,113457634,17.90,18.20,17.70,17.80,-0.20,1152
2004/06/03,9314957,161782362,18.00,18.20,16.70,16.70,-1.10,1715
2004/06/04,16190745,274217797,17.00,17.20,16.70,17.00,+0.30,1905
2004/06/07,12990230,232192813,17.40,18.10,17.40,18.10,+1.10,1799
2004/06/08,41611321,789868678,18.60,19.30,18.60,19.00,+0.90,5490
2004/06/09,35304266,691862308,19.20,20.00,19.10,19.60,+0.60,5587
