ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
2003/08/19,26909421,2315704915,83.50,87.50,83.50,86.50,+3.00,6948
2003/08/20,25695582,2264814905,86.50,90.00,86.00,88.50,+2.00,7261
2003/08/21,16053833,1422980879,88.50,90.00,87.00,89.00,+0.50,4338
2003/08/22,12900578,1144803343,89.00,90.00,88.00,89.00,0.00,3626
2003/08/25,7728678,678889004,89.00,89.00,86.50,88.50,-0.50,2288
2003/08/26,15137413,1263340441,86.00,86.00,82.50,82.50,-6.00,6019
2003/08/27,19511178,1634687104,82.50,84.50,82.50,84.00,+1.50,4706
2003/08/28,9038597,758028603,84.00,84.50,83.00,84.00,0.00,2211
2003/08/29,12904298,1086471193,84.00,85.00,83.00,84.50,+0.50,3561
2003/09/01,5729548,478328387,84.50,84.50,83.00,83.50,-1.00,1881
2003/09/02,4022194,333342895,83.00,83.50,82.50,83.00,-0.50,1748
2003/09/03,8632457,720156709,83.00,84.50,82.50,82.50,-0.50,3229
2003/09/04,4719761,387384746,82.50,82.50,81.50,81.50,-1.00,1844
2003/09/05,6982998,574156129,81.50,83.50,81.50,82.00,+0.50,2287
2003/09/08,7321607,606474696,82.00,84.00,81.50,82.50,+0.50,2256
2003/09/09,15688343,1315653277,82.50,85.00,82.50,84.00,+1.50,4028
2003/09/10,7707423,639769360,83.50,83.50,82.00,82.50,-1.50,3225
2003/09/12,25486086,2177236837,82.50,87.00,82.00,86.50,+4.00,7634
2003/09/15,13823455,1197550350,86.50,87.50,85.50,87.00,+0.50,4481
2003/09/16,23401571,2062864129,87.00,89.50,86.50,88.50,+1.50,6424
2003/09/17,17746429,1567819090,88.50,89.50,87.50,88.00,-0.50,3883
2003/09/18,6083336,530163223,88.00,88.00,86.50,87.50,-0.50,2673
2003/09/19,12101096,1062394089,87.50,88.50,87.00,87.50,0.00,3032
2003/09/22,11294944,967662534,87.00,87.00,84.50,85.50,-2.00,2948
2003/09/23,8067348,679943741,84.50,85.00,83.50,84.50,-1.00,2192
2003/09/24,14264232,1205635533,84.50,86.00,83.50,86.00,+1.50,3296
2003/09/25,10164185,846352034,82.50,84.00,82.50,84.00,-2.00,3383
2003/09/26,10695901,883798872,82.50,84.00,82.00,83.00,-1.00,3508
2003/09/29,10079890,831437057,82.00,83.50,82.00,82.00,-1.00,2152
2003/09/30,3873733,320679370,83.00,83.50,82.00,82.50,+0.50,1536
2003/10/01,5942399,492759267,82.50,83.50,82.50,83.00,+0.50,2005
2003/10/02,9473121,801512637,84.00,85.50,83.50,85.50,+2.50,2971
2003/10/03,5146494,440749834,85.50,86.50,84.50,86.00,+0.50,2119
2003/10/06,11209506,974222979,87.00,88.00,85.50,88.00,+2.00,3847
2003/10/07,6444511,561302932,88.00,88.00,86.00,87.50,-0.50,2075
2003/10/08,9246427,792105496,88.00,88.00,84.50,85.50,-2.00,2914
2003/10/09,7055500,611546302,85.50,87.50,85.00,87.50,+2.00,2715
2003/10/13,10001699,878909534,88.00,88.50,87.50,88.50,+1.00,3338
2003/10/14,8989730,796940789,89.00,89.00,88.00,89.00,+0.50,2925
2003/10/15,15684987,1410389434,90.00,91.00,89.00,90.00,+1.00,4778
2003/10/16,10672730,961356889,90.00,90.50,89.00,90.50,+0.50,3118
2003/10/17,11387055,1032108406,90.50,91.00,90.00,90.50,0.00,2758
2003/10/20,12788381,1176760887,90.50,93.50,90.50,91.50,+1.00,3042
2003/10/21,10378327,948187264,92.50,93.00,90.00,91.50,0.00,2629
2003/10/22,6703147,609973421,91.50,92.50,89.00,92.00,+0.50,2106
2003/10/23,7032557,636575178,91.00,91.00,90.00,90.50,-1.50,2064
2003/10/24,4525417,406854502,90.50,91.00,89.50,89.50,-1.00,1366
2003/10/27,4181289,376064472,89.50,90.50,89.50,90.00,+0.50,1349
2003/10/28,9210164,848454763,90.50,93.00,90.00,93.00,+3.00,2980
2003/10/29,17228770,1626815679,95.00,96.00,93.50,95.00,+2.00,4431
2003/10/30,7165517,680022489,95.00,95.50,94.00,95.00,0.00,1929
2003/10/31,5529030,515456846,95.00,95.00,92.50,92.50,-2.50,1550
2003/11/03,6156255,571906258,92.50,94.00,91.50,93.50,+1.00,1609
2003/11/04,8095760,763389440,94.00,95.00,93.50,94.50,+1.00,1705
2003/11/05,5365842,495409273,94.50,94.50,91.50,91.50,-3.00,1693
2003/11/06,8229708,742799328,91.50,91.50,89.00,89.00,-2.50,3088
2003/11/07,6394775,572397438,89.00,91.50,88.50,91.50,+2.50,2248
2003/11/10,3140657,286748614,91.50,92.00,90.50,91.00,-0.50,1243
2003/11/11,3009617,270710678,90.50,91.00,89.00,90.00,-1.00,1241
2003/11/12,9898208,901254205,90.00,92.50,89.00,90.00,0.00,2736
2003/11/13,4129460,374574850,91.50,92.00,90.00,90.00,0.00,1436
2003/11/14,4484638,399665016,90.00,90.50,88.00,88.50,-1.50,2165
2003/11/17,6409775,560984163,88.50,89.50,86.00,86.50,-2.00,2809
2003/11/18,4186511,360483352,86.50,87.00,85.50,86.00,-0.50,1498
2003/11/19,13606353,1125973167,85.50,85.50,81.50,82.00,-4.00,3889
2003/11/20,17709000,1448785064,82.00,83.00,80.00,80.00,-2.00,4762
2003/11/21,13972056,1129561449,80.00,82.00,79.50,81.50,+1.50,3652
2003/11/24,5865288,482059645,82.00,83.00,81.50,82.50,+1.00,1511
2003/11/25,4669144,391520028,84.00,84.50,83.50,84.00,+1.50,1616
2003/11/26,2930360,245127603,84.50,84.50,82.50,83.50,-0.50,1132
2003/11/27,2927602,241176459,83.00,83.50,82.00,82.00,-1.50,814
2003/11/28,5507824,449545111,82.00,83.50,80.00,80.50,-1.50,1406
2003/12/01,5929908,486186074,80.50,83.00,80.50,82.50,+2.00,1393
2003/12/02,5764682,485345343,83.00,85.00,82.50,85.00,+2.50,1883
2003/12/03,3036304,253690100,84.00,84.50,83.00,83.50,-1.50,1058
2003/12/04,9531788,803492832,83.50,85.00,83.50,85.00,+1.50,1668
2003/12/05,3237074,271661150,84.50,85.00,83.50,83.50,-1.50,1069
2003/12/08,3121975,257373788,83.00,83.50,82.00,83.50,0.00,1093
2003/12/09,3137598,260853230,83.50,84.00,82.50,83.00,-0.50,1211
2003/12/10,6644797,545083784,82.50,82.50,81.50,82.00,-1.00,1722
2003/12/11,6138365,514926694,82.00,85.00,82.00,85.00,+3.00,1982
2003/12/12,2975500,251752384,85.00,86.00,84.00,84.00,-1.00,1162
2003/12/15,3040602,259212178,85.00,86.00,84.50,85.50,+1.50,1144
2003/12/16,7720506,669068934,85.50,87.50,85.00,87.50,+2.00,2308
2003/12/17,4619353,395521628,87.50,87.50,84.00,85.00,-2.50,1671
2003/12/18,6924025,577137870,83.00,84.00,82.50,83.00,-2.00,2101
2003/12/19,2993960,247662320,83.50,83.50,82.00,82.50,-0.50,987
2003/12/22,6167036,511134238,83.00,83.50,82.50,82.50,0.00,1194
2003/12/23,2553717,210301213,82.50,82.50,82.00,82.00,-0.50,895
2003/12/24,2622594,216446583,82.00,83.50,82.00,82.00,0.00,902
2003/12/25,795887,65821220,82.00,83.00,82.00,82.50,+0.50,424
2003/12/26,1737673,143291028,83.00,83.00,82.00,82.50,0.00,570
2003/12/29,2194412,179397867,82.50,83.00,81.00,81.00,-1.50,747
2003/12/30,6838667,569458310,82.00,84.00,81.50,84.00,+3.00,986
2003/12/31,1088397,90597461,83.00,83.50,82.50,83.50,-0.50,483
2004/01/02,6134000,512927500,83.50,84.00,83.00,83.50,0.00,1515
2004/01/05,4565994,383556918,84.00,84.50,83.00,84.00,+0.50,1336
2004/01/06,8099800,689251507,84.50,86.00,84.00,86.00,+2.00,2127
2004/01/07,5349057,459718288,86.00,86.50,85.00,86.50,+0.50,1615
2004/01/08,4060327,351677590,87.00,87.00,86.00,87.00,+0.50,1147
2004/01/09,9535133,844637526,87.50,90.00,87.50,89.00,+2.00,2976
2004/01/12,4858701,424477482,87.00,88.50,86.50,87.00,-2.00,1563
2004/01/13,6027459,521337482,87.50,88.00,85.00,85.50,-1.50,1706
2004/01/14,5953153,513028588,85.00,87.50,85.00,85.50,0.00,1793
2004/01/15,4732832,409272913,86.00,87.50,85.00,86.50,+1.00,1673
2004/01/16,4426716,379234310,86.50,87.00,85.00,85.50,-1.00,1482
2004/01/27,9945000,834595000,86.00,87.00,83.00,83.00,-2.50,2835
2004/01/28,10455392,857201382,82.00,83.00,81.50,82.00,-1.00,3437
2004/01/29,12309878,1004015049,81.50,82.00,81.00,82.00,0.00,3240
2004/01/30,4758183,391464663,82.00,83.00,81.50,82.00,0.00,1720
2004/02/02,3714287,303022212,82.00,82.50,81.00,81.00,-1.00,1570
2004/02/03,9201396,738451974,80.50,81.00,80.00,80.00,-1.00,3212
2004/02/04,7748005,615164388,80.00,80.50,78.50,78.50,-1.50,2813
2004/02/05,15150615,1167841812,77.50,78.50,76.00,76.00,-2.50,5359
2004/02/06,8107758,623627359,76.00,77.50,76.00,77.00,+1.00,2833
2004/02/09,8107781,627804406,77.50,78.00,77.00,77.50,+0.50,2915
2004/02/10,13160179,1003681685,77.50,77.50,75.50,76.00,-1.50,4150
2004/02/11,8374799,640023955,76.00,77.50,76.00,77.00,+1.00,2892
2004/02/12,12437619,969359393,77.50,78.50,77.00,78.00,+1.00,3887
2004/02/13,12402293,969770864,78.00,79.00,77.50,78.00,0.00,3621
2004/02/16,5108030,399449060,78.50,79.00,77.50,77.50,-0.50,1702
2004/02/17,4025592,315895101,78.00,79.00,77.50,78.50,+1.00,1843
2004/02/18,8450817,675491771,79.50,80.50,79.00,80.50,+2.00,3128
2004/02/19,11530981,942951153,82.00,82.50,80.50,82.00,+1.50,3863
2004/02/20,16138009,1346339850,82.00,84.50,82.00,84.00,+2.00,4430
2004/02/23,10149176,852157085,84.00,85.00,83.00,85.00,+1.00,3102
2004/02/24,5466389,453684212,84.00,84.50,82.00,82.50,-2.50,1809
2004/02/25,4511951,374241551,82.50,83.50,82.00,83.50,+1.00,1477
2004/02/26,10711196,906452167,84.00,85.00,83.50,85.00,+1.50,3294
2004/02/27,4289275,362553673,85.00,85.00,84.00,84.50,-0.50,1409
2004/03/01,6169734,524618347,84.50,85.50,84.50,85.00,+0.50,1930
2004/03/02,7386335,626077976,85.00,85.50,83.50,85.00,0.00,1886
2004/03/03,4547311,380077230,83.50,84.50,82.50,83.00,-2.00,1993
2004/03/04,4720061,394114037,83.00,84.00,82.50,83.50,+0.50,1881
2004/03/05,8323137,706050938,84.00,85.50,84.00,84.50,+1.00,2978
2004/03/08,5687361,484246295,85.50,85.50,84.50,84.50,0.00,1538
2004/03/09,4230290,357202690,84.50,85.50,83.00,85.00,+0.50,1411
2004/03/10,5087065,425512137,84.50,85.00,83.00,83.00,-2.00,1376
2004/03/11,5053914,414038047,82.50,83.00,81.00,81.50,-1.50,1801
2004/03/12,7897860,637201620,81.50,81.50,80.00,80.50,-1.00,2040
2004/03/15,12778431,1022744075,81.00,81.50,78.50,78.50,-2.00,2791
2004/03/16,14339880,1112456001,78.50,78.50,77.00,77.50,-1.00,3285
2004/03/17,8163353,637280651,78.00,78.50,77.50,77.50,0.00,2187
2004/03/18,20991372,1647241770,77.50,80.50,76.50,79.00,+1.50,3772
2004/03/19,7427905,594336516,79.00,81.00,79.00,80.50,+1.50,2006
2004/03/22,2960496,222105866,75.00,75.00,75.00,75.00,-5.50,648
2004/03/23,17917261,1298334144,70.00,75.50,70.00,72.50,-2.50,3711
2004/03/24,9495974,711638037,74.00,76.00,73.50,75.00,+2.50,2138
2004/03/25,5073253,380016946,75.50,76.00,74.00,74.50,-0.50,1469
2004/03/26,4145668,307746079,74.50,75.50,73.50,74.00,-0.50,1357
2004/03/29,8727765,673009093,75.50,78.00,75.00,78.00,+4.00,2278
2004/03/30,5651319,439516013,78.00,78.50,77.00,77.00,-1.00,1856
2004/03/31,4106970,317039458,78.00,78.00,76.50,77.00,0.00,1019
2004/04/01,9276991,730176501,77.00,80.00,77.00,79.50,+2.50,2556
2004/04/02,5897860,470953404,80.00,80.50,79.00,80.00,+0.50,1544
2004/04/05,5049613,406888172,80.50,81.50,79.50,81.50,+1.50,1611
2004/04/06,5739846,466676542,82.00,82.50,80.00,80.00,-1.50,1712
2004/04/07,8517879,667956939,79.50,80.00,77.50,79.00,-1.00,2114
2004/04/08,2636947,207054216,79.00,79.50,78.00,78.00,-1.00,862
2004/04/09,2996854,232911462,78.00,78.50,77.00,77.50,-0.50,1232
2004/04/12,2955785,233163285,78.00,79.50,78.00,78.50,+1.00,1466
2004/04/13,2713185,213797911,79.00,79.50,78.00,78.50,0.00,978
2004/04/14,4703347,372390864,78.50,80.00,78.50,80.00,+1.50,1230
2004/04/15,4720387,373055779,80.00,80.00,78.00,78.00,-2.00,1314
2004/04/16,4752743,377754964,79.00,80.50,78.00,79.50,+1.50,1694
2004/04/19,6780983,540895021,79.50,80.50,79.00,80.50,+1.00,1598
2004/04/20,2727240,217293843,80.50,80.50,78.50,78.50,-2.00,1134
2004/04/21,4901644,390580772,78.50,80.50,78.00,80.50,+2.00,1494
2004/04/22,6863799,552160936,80.50,81.50,78.50,78.50,-2.00,2598
2004/04/23,4917721,391745983,78.50,80.50,78.00,80.00,+1.50,1419
2004/04/26,3524293,281530905,80.00,80.50,79.50,80.50,+0.50,913
2004/04/27,3607884,284066621,80.00,80.00,78.00,78.00,-2.50,1098
2004/04/28,4948452,379891055,78.00,78.50,75.50,75.50,-2.50,1764
2004/04/29,6044433,448973328,75.00,75.50,73.00,74.50,-1.00,2037
2004/04/30,13517456,954511245,74.00,75.00,69.50,70.00,-4.50,3073
2004/05/03,4746105,329194758,70.00,70.50,68.50,69.50,-0.50,1326
2004/05/04,7045725,488885224,70.00,70.50,68.50,69.50,0.00,1655
2004/05/05,7619705,506949343,69.50,69.50,65.00,66.00,-3.50,2083
2004/05/06,7879743,521893137,66.00,67.50,65.00,66.00,0.00,2181
2004/05/07,10703524,700828755,66.00,66.50,64.50,65.50,-0.50,3537
2004/05/10,9343934,594974541,65.00,65.00,62.50,65.00,-0.50,2373
2004/05/11,8050005,516314326,65.00,66.00,62.00,66.00,+1.00,2617
2004/05/12,16594152,1128848824,66.50,69.00,66.50,68.00,+2.00,3357
2004/05/13,7182648,485488657,67.00,68.50,66.50,68.00,0.00,1639
2004/05/14,9482123,624339137,68.00,68.00,64.50,66.00,-2.00,1849
2004/05/17,8680192,547899784,64.00,65.00,61.50,65.00,-1.00,1911
2004/05/18,10170938,672010833,64.00,68.00,64.00,65.50,+0.50,2193
2004/05/19,11127096,766165261,68.00,70.00,66.50,69.00,+3.50,2679
2004/05/20,6423033,437352244,68.00,69.00,67.00,69.00,0.00,1629
2004/05/21,11526768,823241317,69.00,73.00,68.00,71.50,+2.50,3056
2004/05/24,6364341,459165223,71.50,73.00,71.00,72.00,+0.50,1851
2004/05/25,5969285,431572302,72.00,73.00,71.50,72.50,+0.50,1692
2004/05/26,3554807,259919732,73.50,74.00,71.50,71.50,-1.00,1542
2004/05/27,4351048,312069882,72.00,73.00,70.50,72.50,+1.00,1000
2004/05/28,9938661,740179317,73.00,76.00,72.50,76.00,+3.50,2190
2004/05/31,5532050,411572318,75.00,75.00,73.50,74.00,-2.00,1545
2004/06/01,4582153,335515537,74.00,74.50,72.50,73.50,-0.50,980
2004/06/02,4104217,293609253,72.00,73.00,70.50,71.00,-2.50,1221
2004/06/03,4142497,288117302,71.50,71.50,67.50,67.50,-3.50,1225
2004/06/04,2665565,180666919,67.00,69.00,67.00,68.50,+1.00,992
2004/06/07,4418410,315584386,71.00,72.00,70.00,72.00,+3.50,1356
2004/06/08,7418543,543544644,74.00,74.50,72.00,73.00,+1.00,1841
